target;description
1;"<a href=""https://www.reflexiondz.net/les-soft-skills-ou-comment-faire-la-difference-lors-dun-entretien-dembauche/"" target=""_blank"">Soft skills : Assurer le développement professionnel</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Réflexion</font>"
0;"<a href=""https://www.capgeris.com/pros-1403/la-has-se-reorganise-pour-accompagner-les-evolutions-de-la-sante-17-novembre-2021-a44841.htm"" target=""_blank"">La HAS se réorganise pour accompagner les évolutions de la santé 17 novembre 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capgeris</font>"
0;"<a href=""https://news.ontario.ca/fr/release/1000257/lontario-prepare-les-eleves-pour-des-carrieres-dans-les-metiers-specialises-et-les-technologies"" target=""_blank"">Salle de presse de l'Ontario</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ontario Newsroom</font>"
1;"<a href=""https://www.n9ws.com/recrutement-et-emploi-2021-quelles-sont-les-qualites-les-plus-recherchees-en-2021.html"" target=""_blank"">Recrutement et Emploi 2021 : Quelles sont les qualités les plus recherchées en 2021 ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">n9ws.com</font>"
1;"<a href=""https://www.capital.fr/votre-carriere/recrutement-les-competences-humaines-sont-elles-devenues-plus-importantes-que-les-savoir-faire-1372220"" target=""_blank"">Recrutement : les compétences humaines sont-elles devenues plus importantes que les savoir-faire ?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Capital.fr</font>"
0;"<a href=""https://www.lindependant.fr/2021/10/04/carcassonne-comment-certifier-les-competences-douces-tres-recherchees-par-les-employeurs-9830351.php"" target=""_blank"">Carcassonne : comment certifier les ""compétences douces"", très recherchées par les employeurs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Indépendant</font>"
1;"<a href=""https://www.itforbusiness.fr/le-palmares-des-competences-technologiques-les-plus-recherchees-37467"" target=""_blank"">Le palmarès des compétences technologiques les plus recherchées</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IT for BUSINESS</font>"
0;"<a href=""https://www.letudiant.fr/metiers/les-metiers-qui-recrutent/les-metiers-du-luxe-qui-recrutent.html"" target=""_blank"">Les métiers du luxe qui recrutent</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Etudiant Educpros</font>"
1;"<a href=""http://www.lienmultimedia.com/spip.php?article84715"" target=""_blank"">Christian Leboeuf priorise les technologies au sein du Réseau de transport de la Capitale</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
1;"<a href=""http://www.lienmultimedia.com/spip.php?article84826"" target=""_blank"">Un doctorant de l'UdeS développe une rétine artificielle pour traiter la cécité</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84787"" target=""_blank"">« Tandem : A Tale of Shadows » et « Marvel's Guardians of the Galaxy » remportent le Grand Prix de jeu de l'année</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84799"" target=""_blank"">La 4e édition du Soph.I.A. Summit ouvre ses portes le 17 novembre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84624"" target=""_blank"">« Audrey est revenue », une série à l'approche cinématographique</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84654"" target=""_blank"">L'Usine C propose deux créations pour finir l'année 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84621"" target=""_blank"">André St-Pierre, réalisateur attentif aux victimes et aux policiers sur « La traque »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84454"" target=""_blank"">[PODCAST] Le Super 8 pour mettre en images « Et on pleurera ensemble » d'Étienne Coppée</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84333"" target=""_blank"">Pratiques écoresponsables sur les plateaux : l'heure est aux actions concrètes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84705"" target=""_blank"">Une équipe de l'INRS réussit à mesurer la température en 2D</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84550"" target=""_blank"">La chaîne StudioCanal TV partage sa programmation automnale</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84477"" target=""_blank"">LOJIQ reprend ses projets de mobilité à l'international</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84345"" target=""_blank"">Fluke signe la première murale du district Cécil-P. Newman à LaSalle</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84312"" target=""_blank"">Virginie Fortin entreprend son deuxième one-woman-show « Mes Sentiments »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84260"" target=""_blank"">Le PCCQ décernera le prix de la décennie</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84137"" target=""_blank"">Le documentaire « Chroniques hospitalières » prend l'affiche le 29 octobre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84115"" target=""_blank"">Les médecins diagnostiquent plus précisément les cancers grâce à l'intelligence artificielle</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83551"" target=""_blank"">Revue Qui fait Quoi no 411 (octobre 2021) maintenant disponible !</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83774"" target=""_blank"">Le Centre du Théâtre d'Aujourd'hui propose « Les filles du Saint-Laurent »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83799"" target=""_blank"">Le Printemps numérique fait découvrir sa programmation artistique 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83754"" target=""_blank"">Thierry Larose revisite « De la perspective d'un vieil homme » avec P'tit Belliveau</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83720"" target=""_blank"">TVA et Sovimage dévoilent la distribution de la nouvelle série annuelle « Hôtel »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83652"" target=""_blank"">L'Orchestre Métropolitain offrira un concert en hommage au personnel soignant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83452"" target=""_blank"">Patricia Paquin et Mathieu Gratton fêterons les 20 ans de Benjamin avec un spectacle-bénéfice</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83597"" target=""_blank"">L'Orchestre de l'Agora offre la série de concerts « Amalgames »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83407"" target=""_blank"">Catherine Emmanuel Brunet animera « Entretiens libre » lors des Semaines culturelles vietnamiennes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83241"" target=""_blank"">La salle Alfred-Pellan de la Maison des arts de Laval expose « Ruses » de Renée Lavaillante</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83303"" target=""_blank"">Guim Moro lancera l'album et l'exposition photo « Anthropocide » le jeudi 9 septembre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83317"" target=""_blank"">Le MBAM accueille « Intimité de l'inconnu » d'Anne Duk Hee Jordan à MOMENTA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83158"" target=""_blank"">Le CTD'A dévoile les dates de trois nouveaux spectacles en 21/22</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83129"" target=""_blank"">La SMCQ offre des portraits de compositeurs et des nouveautés en série</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83070"" target=""_blank"">La Maison Théâtre et le FIL reconduisent le rendez-vous « Les mots parleurs »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83111"" target=""_blank"">La 22e édition de MUTEK bat son plein</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article83063"" target=""_blank"">« Le Bébé Boss : Une Affaire de Famille » sera bientôt disponible sur Blu-Ray et DVD</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82957"" target=""_blank"">Les attaques par rançongiciel augmentent de plus de 150 % en 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82896"" target=""_blank"">Émile Bilodeau sort l'extrait « métamorphose » de l'album « petite nature »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82924"" target=""_blank"">Le Registre de communication avec les électeurs du CRTC en place pour l'élection fédérale de 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82900"" target=""_blank"">Joy Ride Latino voit le jour et annonce ses couleurs avec le EP « YNG LGNDZ Season 1 »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82830"" target=""_blank"">Le Festival MUTEK dévoile sa programmation gratuite</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82809"" target=""_blank"">Productions Manuentakuan monte « alterIndiens » du 7 au 25 septembre au Théâtre Denise-Pelletier</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82251"" target=""_blank"">Nadine Altounji sortira « Bint El Balad » le 9 juillet</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81875"" target=""_blank"">Revue Qui fait Quoi no 409 (juillet-août 2021) maintenant disponible !</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82224"" target=""_blank"">TVA diffusera l'automne prochain le documentaire « 19 minutes - l'exploit Piché »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
1;"<a href=""http://www.lienmultimedia.com/spip.php?article81997"" target=""_blank"">Selon Ericsson, 580 millions d'abonnements 5G sont prévus d'ici la fin de 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article82092"" target=""_blank"">La Fête nationale à Longueuil aura lieu avec public et diffusée en direct</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article84668"" target=""_blank"">Le Théâtre La Bordée à Québec accueillera « King Dave » du 30 novembre au 4 décembre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81913"" target=""_blank"">L'UNEQ remet trois bourses d'écriture de 3000$</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81815"" target=""_blank"">Le Conseil de la Nation Atikamekw et le Printemps numérique organisent Code Avenir - Mémoire autochtone</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81782"" target=""_blank"">Lily Tea dévoile son mini-album avec un spectacle ce vendredi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81754"" target=""_blank"">Le Musée d'art contemporain de Montréal prend une pause dès le 28 juin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81726"" target=""_blank"">TVA et Déferlante dévoilent les 5 juges-enquêteurs de « Chanteurs masqués »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81599"" target=""_blank"">En juin : Je lis autochtone ! dans le cadre du Mois national de l'histoire autochtone</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81465"" target=""_blank"">Voiture solaire : les étudiants de Polytechnique conduiront un prototype à deux passagers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81273"" target=""_blank"">Le tournage d'« Un été comme ça » devrait débuter le 8 août prochain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81226"" target=""_blank"">« Audrey est revenue », la « dramédie » de Guillaume Lambert et Florence Longpré</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81429"" target=""_blank"">Les finissant.e.s du programme de cinéma de l'UQAM dévoilent six courts métrages</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81340"" target=""_blank"">« The Ascent », du studio indépendant suédois Neon Giant, sortira le 29 juillet 2021</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81371"" target=""_blank"">Telus lance une série eSports avec un tournoi de « Rocket League »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81357"" target=""_blank"">Michel Brouillette et Stéphanie Perreault signent la nouvelle production originale « Les bracelets rouges »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
0;"<a href=""http://www.lienmultimedia.com/spip.php?article81280"" target=""_blank"">Les Blondes Naturelles font une entrée remarquée avec « Ghoste-moi ! »</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lien Multimédia</font>"
